time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration
2014-03-17,0,32.0,16.6,24.3,26.1,0.0,0.0,0.0,10.1,4.85
2014-03-18,0,31.4,16.3,24.5,26.4,0.0,0.0,0.0,9.0,4.75
2014-03-19,55,32.3,18.1,24.5,26.7,2.9,2.9,4.0,10.8,4.62
2014-03-20,2,30.4,16.9,23.9,25.8,0.0,0.0,0.0,7.7,4.46
2014-03-21,0,30.1,16.5,23.4,24.1,0.0,0.0,0.0,8.2,4.78
2014-03-22,51,30.2,17.0,23.7,24.9,1.5,1.5,4.0,8.8,4.88
2014-03-23,53,29.1,17.3,23.0,23.9,0.6,0.6,1.0,6.5,4.49
2014-03-24,61,29.4,17.8,23.4,25.4,2.4,2.4,4.0,8.2,3.99
2014-03-25,53,28.3,18.4,23.2,25.4,2.2,2.2,7.0,9.0,3.9
2014-03-26,53,28.5,18.9,23.2,25.9,4.2,4.2,15.0,7.3,2.86
2014-03-27,53,29.5,19.6,24.9,28.8,4.6,4.6,15.0,7.7,3.77
2014-03-28,51,30.7,20.2,25.1,28.6,0.6,0.6,3.0,8.9,4.19
2014-03-29,1,33.5,20.0,26.2,29.0,0.0,0.0,0.0,12.9,5.29
2014-03-30,0,34.2,19.9,27.0,29.7,0.0,0.0,0.0,14.9,5.54
2014-03-31,53,34.3,20.0,26.8,28.9,0.6,0.6,1.0,13.9,5.76
2014-04-01,51,33.0,19.7,25.3,27.5,0.4,0.4,3.0,9.9,4.75
2014-04-02,53,31.9,20.2,25.7,28.4,0.5,0.5,1.0,10.4,4.75
2014-04-03,53,32.4,20.3,24.9,28.2,2.5,2.5,6.0,8.8,4.6
2014-04-04,61,29.6,18.9,23.7,25.9,3.5,3.5,5.0,13.4,3.67
2014-04-05,1,29.6,18.4,24.6,27.2,0.0,0.0,0.0,6.5,4.38
2014-04-06,1,29.3,19.7,24.8,27.7,0.0,0.0,0.0,6.6,3.55
2014-04-07,63,29.1,20.3,24.5,28.2,11.2,11.2,15.0,5.4,3.01
2014-04-08,63,28.2,21.5,23.8,28.1,43.7,43.7,22.0,7.9,2.3
2014-04-09,63,27.3,21.5,23.8,28.2,13.7,13.7,18.0,6.2,2.47
2014-04-10,53,29.7,18.0,23.9,27.7,2.5,2.5,6.0,6.5,3.37
2014-04-11,0,31.1,17.3,24.3,27.3,0.0,0.0,0.0,7.0,5.28
2014-04-12,0,31.1,17.3,24.8,27.2,0.0,0.0,0.0,5.5,5.16
2014-04-13,1,32.2,18.4,25.9,28.3,0.0,0.0,0.0,6.8,5.28
2014-04-14,0,32.8,18.6,26.0,28.8,0.0,0.0,0.0,7.4,5.41
2014-04-15,0,33.2,19.3,26.5,29.9,0.0,0.0,0.0,7.4,5.39
2014-04-16,1,32.9,19.7,27.1,30.7,0.0,0.0,0.0,8.8,5.23
2014-04-17,61,32.8,21.9,26.4,30.8,3.1,3.1,3.0,8.5,4.92
2014-04-18,1,33.1,22.1,27.9,32.7,0.0,0.0,0.0,6.0,5.16
2014-04-19,1,33.5,22.2,28.2,33.1,0.0,0.0,0.0,8.4,5.13
2014-04-20,1,34.8,21.6,28.1,32.0,0.0,0.0,0.0,11.2,5.52
2014-04-21,0,34.9,19.3,27.9,30.6,0.0,0.0,0.0,9.4,6.09
2014-04-22,0,35.2,19.5,27.7,30.0,0.0,0.0,0.0,8.3,6.08
2014-04-23,0,36.2,20.0,28.2,30.2,0.0,0.0,0.0,9.3,6.23
2014-04-24,0,36.2,20.4,28.8,31.0,0.0,0.0,0.0,11.7,5.98
2014-04-25,0,36.6,23.0,28.8,32.8,0.0,0.0,0.0,9.4,5.56
2014-04-26,55,34.1,23.1,28.6,33.0,1.8,1.8,2.0,7.6,4.64
2014-04-27,61,34.6,23.3,28.5,33.2,2.1,2.1,4.0,7.0,4.87
2014-04-28,63,31.6,22.7,26.2,30.9,21.6,21.6,12.0,9.7,3.33
2014-04-29,63,31.8,22.0,26.2,31.3,15.3,15.3,11.0,5.2,4.21
2014-04-30,63,31.6,22.1,26.2,31.0,11.2,11.2,8.0,7.9,4.2
2014-05-01,63,31.1,22.3,26.5,31.8,12.6,12.6,7.0,8.1,3.9
2014-05-02,63,30.7,22.1,26.5,31.4,8.7,8.7,8.0,9.7,4.17
2014-05-03,63,30.3,21.7,24.8,29.1,30.0,30.0,13.0,8.2,3.31
2014-05-04,63,29.9,21.8,24.6,28.5,37.1,37.1,18.0,8.1,2.99
2014-05-05,65,29.8,21.8,24.6,29.1,18.7,18.7,12.0,11.6,3.19
2014-05-06,63,31.0,22.0,26.5,31.5,7.6,7.6,6.0,7.9,4.73
2014-05-07,65,28.2,21.8,24.0,28.2,91.4,91.4,23.0,11.0,2.8
2014-05-08,65,24.8,21.9,23.2,27.9,91.8,91.8,24.0,7.0,1.08
2014-05-09,65,26.5,22.8,24.4,29.7,122.9,122.9,24.0,6.1,1.68
2014-05-10,63,28.9,23.0,25.3,30.5,42.6,42.6,23.0,8.0,2.93
2014-05-11,61,27.5,22.3,24.2,29.0,22.4,22.4,24.0,9.5,2.09
2014-05-12,61,30.7,22.3,25.7,30.8,19.5,19.5,21.0,8.1,3.05
2014-05-13,61,31.0,23.0,26.4,32.2,16.9,16.9,19.0,8.3,3.55
2014-05-14,63,31.2,21.7,26.1,31.4,26.6,26.6,19.0,8.4,3.67
2014-05-15,63,28.6,21.8,25.1,29.6,28.1,28.1,15.0,7.4,2.96
2014-05-16,53,31.1,22.8,26.4,31.7,3.2,3.2,6.0,6.6,3.84
2014-05-17,53,31.6,23.6,27.8,33.8,0.5,0.5,1.0,5.4,4.9
2014-05-18,53,31.4,23.7,27.5,33.3,3.8,3.8,11.0,7.6,4.13
2014-05-19,53,30.6,24.1,27.6,33.8,2.5,2.5,9.0,4.7,3.77
2014-05-20,53,31.5,24.4,27.8,34.1,3.1,3.1,12.0,5.0,4.28
2014-05-21,53,31.9,24.3,28.0,34.0,4.5,4.5,11.0,6.9,4.52
2014-05-22,53,31.6,24.4,27.7,34.1,1.5,1.5,6.0,5.3,4.45
2014-05-23,53,32.4,24.8,28.0,34.1,1.1,1.1,3.0,7.1,4.46
2014-05-24,53,31.9,25.2,28.5,34.9,1.6,1.6,8.0,7.2,4.51
2014-05-25,63,32.5,24.5,27.7,33.1,21.6,21.6,13.0,7.6,4.19
2014-05-26,55,32.0,24.6,28.0,34.4,5.7,5.7,11.0,4.9,4.01
2014-05-27,63,31.2,24.2,27.2,33.2,7.3,7.3,10.0,9.9,3.81
2014-05-28,65,30.7,24.2,26.6,32.5,45.3,45.3,24.0,9.5,3.02
2014-05-29,55,30.8,22.7,26.0,31.4,7.0,7.0,21.0,7.9,3.12
2014-05-30,61,29.3,22.8,25.6,30.8,9.9,9.9,14.0,5.8,2.71
2014-05-31,51,31.9,24.0,27.7,33.8,0.5,0.5,2.0,7.1,4.6
2014-06-01,53,31.0,24.5,27.1,32.3,1.5,1.5,5.0,9.7,3.4
2014-06-02,61,29.5,24.6,26.2,31.8,10.9,10.9,21.0,7.0,2.49
2014-06-03,61,29.4,24.9,26.8,32.9,12.9,12.9,18.0,6.8,2.35
2014-06-04,53,31.3,25.0,27.7,34.1,6.1,6.1,18.0,5.0,3.69
2014-06-05,53,32.0,25.0,28.2,34.7,4.8,4.8,13.0,6.0,3.97
2014-06-06,61,31.8,25.2,27.9,34.4,6.8,6.8,14.0,6.4,3.73
2014-06-07,51,31.5,25.5,28.3,34.3,1.5,1.5,9.0,4.6,3.93
2014-06-08,53,31.8,25.2,28.2,34.2,6.3,6.3,14.0,6.5,3.86
2014-06-09,61,29.8,24.7,26.7,32.8,15.2,15.2,21.0,7.0,1.88
2014-06-10,61,31.5,24.8,27.6,34.3,16.8,16.8,21.0,3.8,3.34
2014-06-11,65,30.9,25.3,27.3,33.7,69.9,69.9,19.0,6.6,2.65
2014-06-12,61,30.9,25.4,27.9,34.7,9.6,9.6,19.0,5.2,3.27
2014-06-13,63,30.3,24.6,27.1,33.5,26.9,26.9,16.0,5.8,2.67
2014-06-14,61,32.5,24.6,28.2,35.0,8.8,8.8,13.0,5.5,3.77
2014-06-15,61,32.2,25.6,28.0,34.5,6.4,6.4,17.0,7.6,3.25
2014-06-16,63,29.1,25.3,26.9,33.4,27.2,27.2,22.0,5.2,2.37
2014-06-17,63,29.9,25.3,27.7,33.8,7.2,7.2,9.0,5.7,2.73
2014-06-18,65,31.7,25.2,28.3,34.0,43.2,43.2,13.0,9.7,4.01
2014-06-19,65,30.7,24.7,26.4,31.9,104.4,104.4,22.0,12.6,1.64
2014-06-20,63,28.2,24.8,25.8,31.1,90.9,90.9,24.0,12.7,1.13
2014-06-21,65,26.8,24.8,25.7,30.6,117.8,117.8,24.0,14.5,0.84
2014-06-22,65,26.1,24.8,25.3,30.1,143.0,143.0,24.0,16.6,0.75
2014-06-23,65,25.3,24.4,24.9,30.3,156.6,156.6,24.0,15.0,0.42
2014-06-24,63,26.3,24.4,25.4,31.5,39.8,39.8,24.0,5.0,1.17
2014-06-25,61,30.9,24.8,27.2,33.7,20.0,20.0,19.0,5.4,2.69
2014-06-26,63,30.0,25.1,27.1,33.0,31.9,31.9,20.0,9.1,2.73
2014-06-27,63,26.6,23.8,25.5,31.0,54.3,54.3,24.0,8.7,0.96
2014-06-28,63,29.9,23.8,26.6,32.7,30.3,30.3,24.0,8.0,3.15
2014-06-29,63,28.0,25.0,26.3,31.8,30.7,30.7,24.0,8.1,1.46
2014-06-30,61,31.4,25.0,28.1,34.4,10.7,10.7,16.0,7.8,3.34
2014-07-01,61,32.9,26.1,28.6,35.3,9.9,9.9,14.0,4.9,3.51
2014-07-02,63,32.7,25.6,28.2,34.6,15.3,15.3,19.0,7.4,3.96
2014-07-03,63,28.7,25.2,26.4,31.8,32.2,32.2,24.0,9.0,1.74
2014-07-04,63,30.3,25.2,26.9,32.4,26.9,26.9,23.0,12.0,2.11
2014-07-05,63,31.2,25.2,27.3,33.5,39.7,39.7,22.0,10.6,2.97
2014-07-06,61,30.9,25.1,27.2,33.7,27.8,27.8,23.0,9.7,2.61
2014-07-07,63,30.7,25.1,27.3,33.6,35.2,35.2,24.0,8.9,2.49
2014-07-08,63,30.1,24.9,26.6,32.7,25.0,25.0,22.0,8.0,1.54
2014-07-09,55,30.3,25.1,27.7,34.1,3.6,3.6,9.0,4.5,2.98
2014-07-10,61,31.8,26.2,28.4,35.1,6.0,6.0,9.0,5.1,3.4
2014-07-11,61,32.1,26.3,29.2,36.0,3.5,3.5,4.0,6.2,4.17
2014-07-12,61,32.3,25.9,29.0,35.9,7.1,7.1,11.0,7.7,3.36
2014-07-13,61,32.5,26.0,29.2,36.2,12.3,12.3,14.0,4.8,3.92
2014-07-14,63,31.0,26.2,28.3,35.2,23.3,23.3,15.0,5.5,2.24
2014-07-15,65,32.0,25.7,28.6,34.8,39.4,39.4,17.0,8.3,3.66
2014-07-16,65,28.3,25.2,26.2,32.1,43.9,43.9,24.0,9.0,1.34
2014-07-17,61,27.5,24.8,25.9,31.4,16.5,16.5,22.0,9.0,1.18
2014-07-18,55,31.0,25.2,27.2,33.2,7.5,7.5,15.0,8.1,2.43
2014-07-19,53,31.9,25.7,28.7,34.9,3.9,3.9,11.0,6.4,3.9
2014-07-20,63,32.8,25.8,28.8,34.6,21.0,21.0,17.0,14.6,4.32
2014-07-21,63,30.9,24.7,27.3,32.5,28.4,28.4,24.0,12.9,2.94
2014-07-22,63,29.6,24.7,26.7,32.5,21.2,21.2,21.0,6.8,2.2
2014-07-23,53,28.3,25.1,26.4,32.0,6.0,6.0,15.0,7.6,2.07
2014-07-24,63,32.1,25.1,28.3,34.6,10.9,10.9,11.0,6.5,4.25
2014-07-25,63,31.8,25.3,28.0,34.6,18.5,18.5,8.0,4.5,2.85
2014-07-26,63,34.2,25.6,29.1,35.8,32.1,32.1,12.0,8.9,4.74
2014-07-27,63,31.4,24.9,27.3,33.7,30.8,30.8,24.0,7.4,2.76
2014-07-28,61,30.3,25.0,27.8,34.1,4.9,4.9,5.0,4.3,2.93
2014-07-29,61,31.6,26.0,28.7,35.0,5.0,5.0,9.0,4.8,3.9
2014-07-30,61,32.5,26.1,28.8,35.5,12.5,12.5,10.0,4.9,4.1
2014-07-31,63,31.9,25.4,28.2,34.7,13.3,13.3,14.0,4.7,3.21
2014-08-01,61,30.0,25.4,27.4,34.0,12.3,12.3,19.0,4.7,2.51
2014-08-02,61,31.7,25.9,28.4,35.0,13.7,13.7,19.0,6.1,3.14
2014-08-03,63,31.5,25.8,28.0,33.3,6.6,6.6,8.0,10.2,3.38
2014-08-04,61,32.1,25.7,28.2,34.1,12.2,12.2,19.0,9.0,3.68
2014-08-05,61,28.9,25.6,26.6,32.8,20.0,20.0,24.0,6.4,1.7
2014-08-06,61,30.0,25.4,26.9,33.1,20.3,20.3,23.0,7.2,2.06
2014-08-07,63,31.8,25.5,27.9,34.5,29.7,29.7,23.0,5.4,3.53
2014-08-08,63,32.1,25.4,27.8,34.3,14.9,14.9,15.0,5.4,3.04
2014-08-09,61,31.7,25.3,28.1,34.0,13.1,13.1,15.0,6.5,4.07
2014-08-10,65,31.0,25.0,27.1,33.2,44.3,44.3,24.0,8.0,2.71
2014-08-11,63,30.6,25.3,27.3,33.3,34.7,34.7,24.0,8.4,2.83
2014-08-12,63,30.4,25.5,27.3,32.9,42.4,42.4,24.0,13.7,2.67
2014-08-13,63,29.0,24.8,26.4,31.8,55.9,55.9,24.0,12.3,1.51
2014-08-14,63,26.9,24.8,25.5,30.8,74.2,74.2,24.0,13.0,0.69
2014-08-15,65,27.3,24.6,25.3,30.7,101.0,101.0,24.0,8.3,0.74
2014-08-16,65,26.1,24.6,25.2,30.8,52.7,52.7,21.0,9.7,0.73
2014-08-17,61,26.8,24.6,25.5,30.8,25.1,25.1,24.0,11.4,1.16
2014-08-18,63,29.4,24.8,26.3,32.0,30.7,30.7,24.0,10.2,1.6
2014-08-19,63,29.3,24.9,26.2,32.0,52.1,52.1,24.0,10.2,1.45
2014-08-20,63,29.7,24.9,26.6,32.7,31.4,31.4,22.0,5.8,2.49
2014-08-21,63,29.4,25.1,26.2,32.1,43.7,43.7,24.0,10.5,1.56
2014-08-22,63,29.0,24.8,25.9,31.1,42.3,42.3,24.0,12.6,1.74
2014-08-23,63,29.3,24.6,26.1,31.4,46.0,46.0,24.0,10.7,2.08
2014-08-24,63,26.6,24.3,25.1,30.8,32.8,32.8,24.0,7.2,0.7
2014-08-25,61,28.5,24.2,25.9,31.7,16.6,16.6,23.0,6.1,1.75
2014-08-26,61,30.8,24.4,26.8,33.1,17.3,17.3,20.0,4.7,3.21
2014-08-27,63,30.2,24.7,26.9,33.1,13.2,13.2,13.0,5.8,2.44
2014-08-28,51,31.0,24.6,27.4,33.6,0.4,0.4,2.0,5.1,2.85
2014-08-29,63,33.0,24.6,28.5,34.9,14.6,14.6,9.0,7.1,4.67
2014-08-30,63,30.9,24.9,27.2,33.0,28.8,28.8,18.0,7.9,3.14
2014-08-31,61,30.9,24.8,27.6,33.0,11.0,11.0,15.0,14.2,3.78
2014-09-01,63,31.6,24.8,27.3,33.2,25.9,25.9,19.0,7.2,3.03
2014-09-02,61,31.9,24.6,27.8,34.2,10.2,10.2,14.0,7.7,4.15
2014-09-03,61,31.3,24.7,27.5,33.8,12.3,12.3,15.0,6.8,3.83
2014-09-04,63,30.0,24.4,26.4,32.6,28.1,28.1,22.0,6.4,2.35
2014-09-05,61,30.9,24.4,27.4,33.4,9.8,9.8,16.0,5.7,3.31
2014-09-06,63,31.7,24.9,27.8,34.0,23.4,23.4,10.0,6.5,3.84
2014-09-07,53,30.4,24.8,27.1,33.1,5.9,5.9,15.0,7.0,2.58
2014-09-08,63,30.7,24.4,26.9,32.9,17.3,17.3,22.0,4.4,3.01
2014-09-09,61,30.5,24.5,26.7,32.6,10.8,10.8,19.0,4.6,2.58
2014-09-10,53,30.6,24.4,27.2,32.9,3.6,3.6,12.0,4.8,3.17
2014-09-11,55,30.7,24.5,27.4,33.4,5.3,5.3,13.0,5.9,3.93
2014-09-12,55,30.6,24.4,27.1,33.2,7.8,7.8,13.0,5.7,3.66
2014-09-13,61,31.0,24.6,27.2,33.4,14.1,14.1,16.0,4.1,3.42
2014-09-14,61,30.3,24.6,27.1,33.4,12.9,12.9,13.0,4.1,3.33
2014-09-15,63,30.9,24.6,27.2,33.6,17.5,17.5,14.0,5.4,3.76
2014-09-16,53,31.1,24.5,27.7,34.0,2.0,2.0,7.0,7.0,3.88
2014-09-17,55,32.0,25.8,28.8,35.4,3.6,3.6,8.0,7.2,4.27
2014-09-18,63,32.3,25.0,27.5,33.8,34.2,34.2,20.0,7.8,3.26
2014-09-19,65,27.1,24.4,25.4,30.8,61.3,61.3,22.0,6.7,1.12
2014-09-20,63,26.7,23.8,25.1,30.5,26.9,26.9,24.0,7.7,1.09
2014-09-21,63,27.1,23.7,24.6,29.9,24.2,24.2,24.0,6.7,1.03
2014-09-22,65,26.5,23.8,25.1,30.3,62.6,62.6,24.0,12.8,1.1
2014-09-23,65,25.8,24.4,24.9,30.2,60.3,60.3,24.0,8.4,0.67
2014-09-24,61,28.8,23.3,25.1,30.6,15.5,15.5,24.0,5.9,1.87
2014-09-25,63,26.8,23.3,24.7,29.9,19.9,19.9,23.0,5.6,1.59
2014-09-26,63,24.5,23.2,23.7,29.0,38.2,38.2,24.0,5.8,0.81
2014-09-27,55,27.3,23.1,24.5,29.6,4.7,4.7,10.0,5.6,1.63
2014-09-28,51,30.1,22.5,26.0,31.2,0.6,0.6,3.0,6.8,3.43
2014-09-29,61,29.5,22.4,26.0,31.3,2.5,2.5,3.0,4.7,3.52
2014-09-30,0,31.6,23.1,27.2,32.5,0.0,0.0,0.0,5.0,4.14
2014-10-01,0,31.8,22.9,27.1,32.6,0.0,0.0,0.0,4.6,4.22
2014-10-02,2,31.3,22.8,26.9,32.5,0.0,0.0,0.0,7.3,4.16
2014-10-03,2,31.1,22.9,26.8,32.3,0.0,0.0,0.0,6.6,4.0
2014-10-04,51,31.3,22.8,27.0,32.1,0.1,0.1,1.0,5.2,4.04
2014-10-05,0,33.0,22.4,27.8,33.1,0.0,0.0,0.0,5.5,4.39
2014-10-06,0,33.2,23.0,27.9,33.6,0.0,0.0,0.0,6.2,4.31
2014-10-07,51,32.3,23.2,27.5,33.3,0.4,0.4,1.0,5.2,3.93
2014-10-08,0,32.0,23.9,27.5,33.2,0.0,0.0,0.0,5.0,3.94
2014-10-09,51,31.6,23.3,27.4,33.2,0.6,0.6,2.0,4.8,3.89
2014-10-10,53,31.6,23.2,27.2,32.5,2.1,2.1,8.0,4.7,3.79
2014-10-11,63,29.4,23.2,26.3,31.7,20.7,20.7,12.0,5.9,2.76
2014-10-12,61,27.1,24.0,25.5,30.8,6.5,6.5,9.0,6.0,1.26
2014-10-13,55,30.7,23.8,26.8,32.2,2.6,2.6,4.0,6.5,3.35
2014-10-14,61,30.2,24.0,26.6,32.5,8.0,8.0,8.0,6.5,3.19
2014-10-15,61,29.9,23.9,26.0,31.7,5.9,5.9,16.0,8.2,2.54
2014-10-16,61,29.3,23.0,25.7,31.3,2.6,2.6,9.0,6.1,2.85
2014-10-17,2,29.7,21.4,25.5,30.1,0.0,0.0,0.0,6.6,3.43
2014-10-18,2,28.6,21.0,24.6,28.6,0.0,0.0,0.0,6.1,3.22
2014-10-19,51,28.0,21.1,24.1,27.7,0.1,0.1,1.0,4.9,3.17
2014-10-20,0,28.9,20.6,24.4,28.2,0.0,0.0,0.0,5.9,3.61
2014-10-21,0,30.2,19.9,25.0,28.5,0.0,0.0,0.0,7.5,3.84
2014-10-22,0,30.5,19.4,25.1,28.3,0.0,0.0,0.0,6.6,3.87
2014-10-23,0,30.1,19.6,24.7,27.9,0.0,0.0,0.0,6.1,3.72
2014-10-24,0,29.7,19.7,24.6,27.5,0.0,0.0,0.0,6.1,3.73
2014-10-25,51,30.0,19.3,25.1,27.7,0.1,0.1,1.0,6.2,3.7
2014-10-26,51,26.1,20.5,23.3,25.9,0.1,0.1,1.0,7.0,1.32
2014-10-27,2,25.5,19.6,22.2,24.8,0.0,0.0,0.0,5.8,1.78
2014-10-28,51,26.9,17.7,22.2,24.8,0.7,0.7,3.0,9.3,2.78
2014-10-29,2,27.8,18.3,22.8,25.3,0.0,0.0,0.0,6.4,3.34
2014-10-30,1,28.9,18.7,23.5,26.0,0.0,0.0,0.0,6.8,3.46
2014-10-31,0,29.1,17.4,23.6,26.2,0.0,0.0,0.0,7.3,3.51
2014-11-01,0,29.0,17.9,23.7,26.8,0.0,0.0,0.0,6.6,3.38
2014-11-02,0,29.5,19.2,24.4,27.7,0.0,0.0,0.0,6.0,3.38
2014-11-03,0,29.7,18.8,24.5,27.8,0.0,0.0,0.0,5.9,3.44
2014-11-04,0,29.5,18.9,24.5,27.4,0.0,0.0,0.0,7.2,3.4
2014-11-05,1,29.5,20.0,24.7,27.4,0.0,0.0,0.0,6.8,3.35
2014-11-06,1,30.7,19.9,24.7,27.1,0.0,0.0,0.0,7.6,3.61
2014-11-07,1,31.0,18.9,24.9,26.9,0.0,0.0,0.0,7.1,3.6
2014-11-08,3,30.5,19.4,24.8,27.9,0.0,0.0,0.0,6.1,3.31
2014-11-09,2,29.4,20.3,24.7,28.0,0.0,0.0,0.0,6.9,3.0
2014-11-10,1,29.1,18.5,24.0,26.8,0.0,0.0,0.0,4.9,3.08
2014-11-11,2,28.8,18.5,23.5,25.7,0.0,0.0,0.0,7.0,3.18
2014-11-12,1,28.5,18.1,23.2,25.3,0.0,0.0,0.0,6.2,3.09
2014-11-13,3,29.2,17.9,23.6,25.9,0.0,0.0,0.0,6.8,3.32
2014-11-14,2,27.8,16.3,22.2,23.8,0.0,0.0,0.0,6.1,3.18
2014-11-15,0,27.2,16.5,21.8,23.2,0.0,0.0,0.0,5.4,3.04
2014-11-16,1,27.3,16.1,21.5,22.7,0.0,0.0,0.0,6.7,3.12
2014-11-17,0,27.4,15.3,21.5,22.7,0.0,0.0,0.0,6.4,3.08
2014-11-18,0,28.4,15.1,21.9,23.3,0.0,0.0,0.0,6.9,3.14
2014-11-19,0,27.8,15.9,21.7,23.3,0.0,0.0,0.0,4.5,3.06
2014-11-20,0,26.5,15.9,21.1,22.5,0.0,0.0,0.0,5.6,2.88
2014-11-21,1,26.3,16.9,21.3,22.8,0.0,0.0,0.0,6.0,2.67
2014-11-22,2,26.3,15.9,21.3,22.8,0.0,0.0,0.0,5.4,2.72
2014-11-23,2,26.1,14.6,20.4,21.7,0.0,0.0,0.0,6.4,2.74
2014-11-24,0,26.6,14.3,20.2,21.0,0.0,0.0,0.0,7.3,2.96
2014-11-25,0,26.9,13.4,20.3,21.2,0.0,0.0,0.0,6.9,3.01
2014-11-26,1,25.1,14.0,19.3,19.9,0.0,0.0,0.0,6.5,2.79
2014-11-27,1,24.9,13.9,19.3,20.1,0.0,0.0,0.0,6.3,2.68
2014-11-28,1,25.0,14.2,19.8,20.8,0.0,0.0,0.0,6.5,2.5
2014-11-29,51,24.2,15.2,19.8,21.1,0.2,0.2,1.0,5.4,2.31
2014-11-30,1,25.0,15.1,19.9,21.2,0.0,0.0,0.0,6.2,2.46
2014-12-01,3,25.5,15.1,20.0,21.4,0.0,0.0,0.0,7.1,2.49
2014-12-02,2,25.3,14.8,20.0,21.5,0.0,0.0,0.0,6.4,2.53
2014-12-03,1,25.3,15.2,20.2,21.4,0.0,0.0,0.0,6.6,2.44
2014-12-04,0,26.4,14.8,20.6,22.0,0.0,0.0,0.0,7.1,2.69
2014-12-05,1,26.9,14.4,20.7,21.7,0.0,0.0,0.0,7.1,2.84
2014-12-06,2,26.5,14.5,20.4,21.5,0.0,0.0,0.0,6.5,2.82
2014-12-07,3,24.9,15.7,20.1,21.7,0.0,0.0,0.0,4.4,2.09
2014-12-08,3,24.6,15.6,19.8,21.5,0.0,0.0,0.0,5.4,2.25
2014-12-09,3,24.4,15.7,19.8,21.3,0.0,0.0,0.0,5.2,2.27
2014-12-10,3,24.6,14.3,19.5,20.9,0.0,0.0,0.0,6.1,2.56
2014-12-11,3,24.6,13.9,18.8,19.9,0.0,0.0,0.0,6.9,2.6
2014-12-12,3,25.3,13.2,19.1,19.9,0.0,0.0,0.0,6.5,2.73
2014-12-13,3,26.4,13.0,20.2,21.2,0.0,0.0,0.0,4.5,2.58
2014-12-14,3,24.4,16.6,20.3,21.0,0.0,0.0,0.0,6.1,1.44
2014-12-15,1,26.3,13.5,19.8,20.4,0.0,0.0,0.0,4.5,2.27
2014-12-16,2,26.7,13.5,19.3,20.0,0.0,0.0,0.0,7.1,2.65
2014-12-17,51,23.9,12.8,18.2,19.4,0.2,0.2,1.0,6.5,2.22
2014-12-18,1,23.4,12.2,17.4,18.2,0.0,0.0,0.0,7.6,2.6
2014-12-19,1,26.0,10.6,18.1,18.2,0.0,0.0,0.0,8.7,2.72
2014-12-20,1,25.0,10.2,17.8,17.7,0.0,0.0,0.0,7.3,2.75
2014-12-21,1,24.8,11.2,18.2,18.1,0.0,0.0,0.0,7.0,2.59
2014-12-22,0,24.7,10.9,17.7,17.8,0.0,0.0,0.0,6.5,2.73
2014-12-23,0,25.1,11.2,18.1,18.0,0.0,0.0,0.0,7.2,2.8
2014-12-24,0,25.3,11.6,18.0,18.2,0.0,0.0,0.0,7.8,2.78
2014-12-25,0,24.8,10.7,17.7,17.9,0.0,0.0,0.0,6.5,2.77
2014-12-26,2,23.7,10.5,16.6,16.7,0.0,0.0,0.0,7.1,2.72
2014-12-27,2,23.7,10.6,16.6,16.9,0.0,0.0,0.0,6.9,2.64
2014-12-28,1,25.6,10.9,17.9,18.4,0.0,0.0,0.0,7.2,2.78
2014-12-29,2,25.8,11.7,18.8,19.1,0.0,0.0,0.0,7.3,2.81
2014-12-30,3,26.3,14.4,20.1,21.1,0.0,0.0,0.0,5.6,2.52
2014-12-31,3,24.6,16.3,20.5,22.5,0.0,0.0,0.0,4.4,1.75
2015-01-01,51,25.8,17.5,21.8,24.5,1.0,1.0,5.0,5.5,1.65
2015-01-02,2,27.4,17.8,22.4,25.2,0.0,0.0,0.0,6.0,2.63
2015-01-03,51,27.1,17.5,22.7,25.3,0.1,0.1,1.0,5.2,2.34
2015-01-04,53,24.5,17.0,20.6,23.1,5.7,5.7,11.0,10.8,1.74
2015-01-05,1,22.8,13.7,18.1,18.5,0.0,0.0,0.0,12.4,2.5
2015-01-06,1,22.1,11.4,16.8,17.0,0.0,0.0,0.0,6.6,2.53
2015-01-07,1,22.3,11.1,16.5,16.9,0.0,0.0,0.0,6.2,2.44
2015-01-08,1,23.2,11.1,17.0,17.6,0.0,0.0,0.0,6.4,2.43
2015-01-09,53,22.0,11.8,16.4,16.9,0.9,0.9,2.0,6.6,2.36
2015-01-10,2,22.3,11.5,16.7,17.2,0.0,0.0,0.0,6.6,2.54
2015-01-11,3,23.0,11.8,16.7,17.2,0.0,0.0,0.0,7.2,2.69
2015-01-12,1,25.9,11.0,17.9,18.1,0.0,0.0,0.0,7.3,3.01
2015-01-13,1,25.3,10.8,18.1,17.7,0.0,0.0,0.0,7.6,3.05
2015-01-14,0,25.6,12.6,18.5,18.3,0.0,0.0,0.0,8.3,3.04
2015-01-15,1,26.2,13.2,19.0,18.5,0.0,0.0,0.0,8.3,3.17
2015-01-16,0,26.2,14.7,19.6,19.3,0.0,0.0,0.0,7.6,3.02
2015-01-17,51,24.9,13.4,18.0,18.1,0.4,0.4,2.0,12.7,2.65
2015-01-18,2,22.8,12.1,17.6,18.4,0.0,0.0,0.0,6.9,2.64
2015-01-19,3,22.7,11.9,17.3,18.0,0.0,0.0,0.0,7.2,2.6
